snp_id,feat_imp,phenotype,model
3936918_1,0.0005023529,RL,randomforest
15924113_4,0.0004998570666666667,RL,randomforest
6967521_4,0.0004959991666666667,RL,randomforest
6956831_4,0.0004943173333333334,RL,randomforest
6812273_4,0.0004909981999999999,RL,randomforest
376543_4,0.0004908013,RL,randomforest
6643311_1,0.0004879537666666667,RL,randomforest
7557954_5,0.0004844449,RL,randomforest
3862225_1,0.00047932083333333326,RL,randomforest
1197742_4,0.0004778370333333334,RL,randomforest
6806552_4,0.0004743607666666667,RL,randomforest
9318247_2,0.00046987323333333333,RL,randomforest
9323365_2,0.00046978153333333334,RL,randomforest
2041307_5,0.0004694203,RL,randomforest
1234986_4,0.0004688344333333334,RL,randomforest
9028625_2,0.0004678698,RL,randomforest
13614146_4,0.00045914913333333337,RL,randomforest
24263568_1,0.00045023653333333335,RL,randomforest
20735221_5,0.00044671366666666664,RL,randomforest
3926871_1,0.0004460897666666667,RL,randomforest
6759592_4,0.00043700183333333334,RL,randomforest
19004279_5,0.00043542056666666666,RL,randomforest
390891_4,0.00043394310000000004,RL,randomforest
456804_4,0.0004290398,RL,randomforest
20750242_5,0.00042583873333333335,RL,randomforest
9320655_2,0.0004220277333333333,RL,randomforest
6561652_1,0.00042039789999999996,RL,randomforest
6616103_4,0.0004177932,RL,randomforest
436639_4,0.00041621973333333336,RL,randomforest
6595420_4,0.00041501363333333336,RL,randomforest
16074234_4,0.0004125240333333333,RL,randomforest
16196519_4,0.0004115567666666667,RL,randomforest
13583819_4,0.0004059926333333334,RL,randomforest
7482479_5,0.00040121986666666673,RL,randomforest
25031416_5,0.00039338949999999996,RL,randomforest
824695_3,0.0003907609,RL,randomforest
826225_3,0.00038996106666666663,RL,randomforest
6763169_4,0.00038989296666666666,RL,randomforest
1299426_4,0.00038930549999999995,RL,randomforest
5889580_5,0.0003842523333333333,RL,randomforest
2207423_5,0.0003836676,RL,randomforest
25921145_1,0.0003821751333333333,RL,randomforest
13002795_2,0.00038021543333333335,RL,randomforest
15154516_4,0.0003801234666666667,RL,randomforest
6816054_4,0.00037962276666666665,RL,randomforest
13649855_4,0.00037910216666666666,RL,randomforest
18523373_5,0.00037902503333333334,RL,randomforest
29760771_1,0.0003786177666666667,RL,randomforest
19479971_3,0.00037695163333333336,RL,randomforest
18575078_5,0.000376856,RL,randomforest
21483503_5,0.000376285,RL,randomforest
18600619_5,0.00037557173333333335,RL,randomforest
25110877_5,0.00037541250000000005,RL,randomforest
9297779_2,0.00037497856666666665,RL,randomforest
23191254_5,0.0003728401666666667,RL,randomforest
7863533_5,0.0003720707333333333,RL,randomforest
5195362_1,0.00037088646666666664,RL,randomforest
19720040_5,0.0003685216666666667,RL,randomforest
3766065_1,0.0003677201,RL,randomforest
13838248_2,0.0003673627,RL,randomforest
2807116_5,0.0003663891,RL,randomforest
17885151_4,0.00036611206666666663,RL,randomforest
12998008_2,0.0003653633,RL,randomforest
348112_4,0.00036516913333333335,RL,randomforest
1716745_2,0.00036329799999999996,RL,randomforest
20741662_5,0.00036321816666666664,RL,randomforest
6699273_4,0.0003627425999999999,RL,randomforest
6785178_4,0.00036231370000000003,RL,randomforest
383017_4,0.0003588620333333334,RL,randomforest
6796652_4,0.00035883849999999995,RL,randomforest
3829386_5,0.00035798560000000005,RL,randomforest
461505_4,0.0003549777333333333,RL,randomforest
2033739_1,0.00035465236666666665,RL,randomforest
17272553_2,0.0003546293,RL,randomforest
26933634_1,0.00035455080000000003,RL,randomforest
5289411_1,0.00035294076666666667,RL,randomforest
23166702_5,0.0003524295666666667,RL,randomforest
17881223_4,0.00034931130000000004,RL,randomforest
18602723_5,0.0003485418666666666,RL,randomforest
1289537_4,0.0003435042666666667,RL,randomforest
1282998_4,0.00034300086666666664,RL,randomforest
1306201_4,0.00034060546666666664,RL,randomforest
25032385_5,0.00034045546666666666,RL,randomforest
7518033_5,0.0003394950333333333,RL,randomforest
13686210_2,0.00033782126666666664,RL,randomforest
898750_5,0.0003366511666666667,RL,randomforest
13703545_2,0.0003361257666666667,RL,randomforest
14223198_5,0.00033518483333333336,RL,randomforest
23252821_5,0.00033373059999999995,RL,randomforest
13631973_4,0.00033305639999999995,RL,randomforest
4585248_1,0.0003308432666666667,RL,randomforest
3424526_3,0.0003280899,RL,randomforest
1259350_4,0.0003278755666666667,RL,randomforest
1304461_4,0.00032662563333333335,RL,randomforest
18571003_5,0.0003259017,RL,randomforest
6719061_4,0.0003239418,RL,randomforest
25606987_1,0.00032312300000000003,RL,randomforest
464161_4,0.00032182343333333335,RL,randomforest
20743840_5,0.0003200409333333333,RL,randomforest
14236722_5,0.0003190295,RL,randomforest
7865364_5,0.00031877539999999996,RL,randomforest
3829781_1,0.00031789813333333336,RL,randomforest
2244606_4,0.0003155336333333333,RL,randomforest
5210219_1,0.0003154018,RL,randomforest
3102_1,0.0003147950333333333,RL,randomforest
25390884_5,0.0003139553,RL,randomforest
12836558_2,0.00031125513333333333,RL,randomforest
46499_1,0.0003097545,RL,randomforest
13795525_2,0.0003097229333333333,RL,randomforest
12947652_2,0.00030960316666666667,RL,randomforest
22261628_1,0.0003090029,RL,randomforest
14209043_5,0.00030828693333333337,RL,randomforest
15220785_4,0.0003067676333333333,RL,randomforest
12842384_2,0.0003044871666666667,RL,randomforest
18552966_5,0.0003023053666666667,RL,randomforest
24343383_1,0.0003019321666666666,RL,randomforest
9319507_2,0.00030172043333333336,RL,randomforest
6964079_4,0.0003001963,RL,randomforest
18453915_5,0.00029899930000000004,RL,randomforest
25117385_5,0.00029836046666666664,RL,randomforest
18678660_5,0.0002978445,RL,randomforest
3888190_1,0.00029762640000000003,RL,randomforest
8879988_5,0.00029719756666666663,RL,randomforest
6720312_4,0.00029572243333333335,RL,randomforest
6927068_4,0.00029537583333333334,RL,randomforest
20801587_3,0.00029297363333333334,RL,randomforest
5202639_1,0.0002922947333333333,RL,randomforest
20713796_5,0.00029145356666666666,RL,randomforest
12845678_2,0.000291344,RL,randomforest
9300651_2,0.0002913431,RL,randomforest
21383693_5,0.00028949436666666665,RL,randomforest
5505169_3,0.0002893542333333333,RL,randomforest
19493660_3,0.0002891403,RL,randomforest
13768807_2,0.00028870063333333334,RL,randomforest
6903540_4,0.0002873626666666667,RL,randomforest
6736045_4,0.00028722849999999995,RL,randomforest
6622119_4,0.00028705036666666666,RL,randomforest
638722_3,0.0002870005333333333,RL,randomforest
1240032_4,0.00028640409999999996,RL,randomforest
1840467_3,0.0002862258,RL,randomforest
18928819_3,0.0002861362,RL,randomforest
592353_3,0.000285963,RL,randomforest
3012670_5,0.00028570019999999997,RL,randomforest
372103_4,0.00028536513333333335,RL,randomforest
1190348_4,0.0002844742,RL,randomforest
13788041_2,0.00028381926666666665,RL,randomforest
6687906_4,0.0002831241666666667,RL,randomforest
20701840_5,0.0002830293,RL,randomforest
19568830_5,0.00028249646666666665,RL,randomforest
18495426_5,0.00028001666666666665,RL,randomforest
7869335_5,0.0002794144,RL,randomforest
6794605_4,0.00027922566666666667,RL,randomforest
2532755_4,0.0002788136666666667,RL,randomforest
11792245_1,0.0002777549,RL,randomforest
18573101_5,0.00027750403333333336,RL,randomforest
20683384_5,0.00027701786666666666,RL,randomforest
25339602_5,0.0002751161333333333,RL,randomforest
18607864_5,0.0002722057333333333,RL,randomforest
18486544_5,0.0002720834666666667,RL,randomforest
13680974_2,0.00027104373333333335,RL,randomforest
25550074_5,0.0002695054666666667,RL,randomforest
12139439_4,0.00026919313333333334,RL,randomforest
18414549_5,0.00026753853333333333,RL,randomforest
21494796_5,0.00026641316666666665,RL,randomforest
2386249_5,0.00026582986666666663,RL,randomforest
8182573_1,0.00026568563333333336,RL,randomforest
26864663_5,0.0002627342,RL,randomforest
23309506_5,0.0002612394,RL,randomforest
24341704_1,0.00026041343333333333,RL,randomforest
14690400_2,0.00026021700000000003,RL,randomforest
20728732_5,0.00025945923333333336,RL,randomforest
8307557_3,0.00025872386666666664,RL,randomforest
12876642_2,0.00025643346666666666,RL,randomforest
13000054_2,0.0002556634,RL,randomforest
25038492_5,0.00025545743333333336,RL,randomforest
6657758_4,0.0002550722666666667,RL,randomforest
25925105_1,0.00025482206666666663,RL,randomforest
5301232_1,0.00025314206666666664,RL,randomforest
12921383_2,0.00025290416666666666,RL,randomforest
13731358_2,0.000252807,RL,randomforest
5499373_3,0.00025270703333333335,RL,randomforest
395972_4,0.0002513698333333333,RL,randomforest
4954245_1,0.0002509443,RL,randomforest
18514902_5,0.0002496895,RL,randomforest
6910852_4,0.0002481939333333333,RL,randomforest
5513838_3,0.00024778483333333335,RL,randomforest
6588854_4,0.0002477145333333333,RL,randomforest
6679996_4,0.0002474487,RL,randomforest
1264706_4,0.0002465936,RL,randomforest
13024331_2,0.00024569096666666665,RL,randomforest
728523_4,0.00024562136666666666,RL,randomforest
20500228_5,0.00024381236666666666,RL,randomforest
4936120_4,0.00024195993333333337,RL,randomforest
25338064_5,0.00024162766666666668,RL,randomforest
20757164_5,0.0002411023,RL,randomforest
5694730_2,0.0002402926,RL,randomforest
20756234_5,0.0002399419,RL,randomforest
4218162_5,0.00023968496666666665,RL,randomforest
5229877_3,0.00023957063333333333,RL,randomforest
9306500_2,0.00023946660000000002,RL,randomforest
5322083_1,0.00023881303333333332,RL,randomforest
6955754_4,0.0002342277,RL,randomforest
6919823_4,0.0002339355333333333,RL,randomforest
481349_4,0.00023291276666666664,RL,randomforest
18457335_5,0.0002321608,RL,randomforest
14976695_5,0.00023141876666666665,RL,randomforest
27330514_1,0.0002305929333333333,RL,randomforest
21609506_5,0.00022999813333333334,RL,randomforest
2028661_1,0.00022952006666666666,RL,randomforest
5317399_1,0.00022704973333333332,RL,randomforest
20673976_5,0.00022671396666666669,RL,randomforest
17280785_2,0.0002266605,RL,randomforest
13674484_2,0.000225949,RL,randomforest
17047453_5,0.00022427756666666666,RL,randomforest
602063_4,0.00022318023333333333,RL,randomforest
438237_4,0.00022284243333333333,RL,randomforest
25017709_5,0.00022212113333333334,RL,randomforest
13692537_2,0.0002219584,RL,randomforest
17583010_4,0.00022105083333333333,RL,randomforest
490079_4,0.00022063533333333332,RL,randomforest
6723637_4,0.00022060480000000003,RL,randomforest
1330134_4,0.00022004246666666665,RL,randomforest
23654844_5,0.00021916246666666667,RL,randomforest
1318023_4,0.00021806643333333332,RL,randomforest
4946271_4,0.00021795250000000002,RL,randomforest
1267887_4,0.00021791826666666664,RL,randomforest
26941146_1,0.0002173533,RL,randomforest
22162531_1,0.00021663176666666665,RL,randomforest
16309737_4,0.00021657719999999998,RL,randomforest
22175545_1,0.00021647106666666666,RL,randomforest
3731103_1,0.0002156956333333333,RL,randomforest
24265184_1,0.00021555296666666667,RL,randomforest
455851_4,0.0002140216,RL,randomforest
6900890_4,0.00021401713333333333,RL,randomforest
14629011_4,0.0002140013,RL,randomforest
5253097_1,0.00021389543333333335,RL,randomforest
19317981_3,0.000213011,RL,randomforest
25066267_5,0.00021254,RL,randomforest
19390708_5,0.0002117798,RL,randomforest
21365219_5,0.0002113277,RL,randomforest
9017190_2,0.00021025023333333336,RL,randomforest
1288612_4,0.00021015343333333333,RL,randomforest
18514097_5,0.00020953516666666672,RL,randomforest
2810117_5,0.00020914646666666666,RL,randomforest
2706831_1,0.00020851099999999998,RL,randomforest
6584754_4,0.00020746763333333337,RL,randomforest
3681967_1,0.00020715543333333332,RL,randomforest
18014925_3,0.00020662866666666668,RL,randomforest
25002408_5,0.00020636276666666668,RL,randomforest
10757265_5,0.00020625929999999997,RL,randomforest
6914569_4,0.00020605233333333335,RL,randomforest
19001111_5,0.00020582279999999998,RL,randomforest
5041814_4,0.00020567823333333336,RL,randomforest
12178185_4,0.00020556109999999997,RL,randomforest
26023447_1,0.00020533429999999996,RL,randomforest
24654153_5,0.0002049542,RL,randomforest
7208813_4,0.00020480476666666665,RL,randomforest
25022393_5,0.00020478946666666663,RL,randomforest
6582805_4,0.00020467026666666664,RL,randomforest
4902436_1,0.00020398916666666662,RL,randomforest
13781317_2,0.0002039117,RL,randomforest
18566691_5,0.00020317286666666668,RL,randomforest
1829555_1,0.00020252043333333336,RL,randomforest
5322833_1,0.00020189346666666665,RL,randomforest
13559181_2,0.00020140896666666667,RL,randomforest
18104746_2,0.00020071353333333335,RL,randomforest
3816407_1,0.00020029319999999997,RL,randomforest
2218852_5,0.00019963006666666666,RL,randomforest
18511901_5,0.00019954779999999998,RL,randomforest
6978894_4,0.0001988673333333333,RL,randomforest
3736568_1,0.0001988365,RL,randomforest
5085575_4,0.00019812683333333332,RL,randomforest
13719320_2,0.00019812623333333333,RL,randomforest
25381916_5,0.0001979751,RL,randomforest
4074032_1,0.00019794526666666666,RL,randomforest
18512887_5,0.0001977318,RL,randomforest
15091910_1,0.00019692183333333332,RL,randomforest
1199613_4,0.0001967157,RL,randomforest
25113450_5,0.0001966024666666667,RL,randomforest
1553272_2,0.00019622656666666666,RL,randomforest
25361639_5,0.00019620976666666668,RL,randomforest
18612583_5,0.00019562326666666666,RL,randomforest
6618580_4,0.00019515356666666668,RL,randomforest
2627214_4,0.00019499656666666665,RL,randomforest
15310712_2,0.00019489246666666666,RL,randomforest
15288140_4,0.0001945851,RL,randomforest
12840486_2,0.0001944550666666667,RL,randomforest
16321741_4,0.00019286526666666666,RL,randomforest
17438333_5,0.00019189053333333334,RL,randomforest
4973951_4,0.00019166406666666665,RL,randomforest
3024489_5,0.00019144093333333333,RL,randomforest
16544147_2,0.00019124756666666668,RL,randomforest
5243448_1,0.0001908502666666667,RL,randomforest
15203499_4,0.00019025590000000002,RL,randomforest
14232297_2,0.00018975896666666666,RL,randomforest
12893161_2,0.00018934116666666665,RL,randomforest
488429_4,0.00018897870000000001,RL,randomforest
20697340_5,0.0001889220333333333,RL,randomforest
9334678_2,0.00018885503333333333,RL,randomforest
4955606_4,0.0001886226,RL,randomforest
4240580_1,0.0001882404,RL,randomforest
17624_1,0.00018814289999999998,RL,randomforest
18532624_5,0.00018782433333333333,RL,randomforest
24286469_1,0.0001875628333333333,RL,randomforest
6423739_5,0.00018755223333333332,RL,randomforest
24962870_5,0.0001875306,RL,randomforest
5465287_1,0.0001874903,RL,randomforest
6272180_1,0.00018683386666666667,RL,randomforest
18559042_5,0.00018642593333333333,RL,randomforest
10688694_3,0.00018622726666666666,RL,randomforest
21484371_5,0.00018618716666666664,RL,randomforest
13844466_2,0.00018592946666666664,RL,randomforest
14625384_4,0.00018511203333333335,RL,randomforest
12799065_2,0.00018480846666666666,RL,randomforest
13670626_2,0.00018418976666666667,RL,randomforest
13819061_2,0.0001830741,RL,randomforest
5306574_5,0.0001826352,RL,randomforest
3787886_1,0.00018252616666666668,RL,randomforest
15175123_4,0.00018224566666666668,RL,randomforest
957321_3,0.00018223246666666665,RL,randomforest
16153915_4,0.00018188186666666666,RL,randomforest
3906159_5,0.00018169840000000002,RL,randomforest
25941425_1,0.00018155096666666668,RL,randomforest
20666924_5,0.00018153153333333333,RL,randomforest
1184680_4,0.0001813482,RL,randomforest
7548846_5,0.00018132239999999998,RL,randomforest
21161049_1,0.00018091913333333331,RL,randomforest
12796390_2,0.00018053203333333334,RL,randomforest
17432967_5,0.0001801969,RL,randomforest
26850539_5,0.00017960723333333334,RL,randomforest
26588498_5,0.00017952606666666668,RL,randomforest
25164679_5,0.0001788884,RL,randomforest
13732568_2,0.00017830000000000002,RL,randomforest
20548188_5,0.0001777814,RL,randomforest
18534454_5,0.00017776696666666665,RL,randomforest
24575688_1,0.00017691293333333335,RL,randomforest
2390412_5,0.00017677749999999999,RL,randomforest
18505308_5,0.00017653146666666666,RL,randomforest
29293375_1,0.0001758694,RL,randomforest
16706623_4,0.0001756852666666667,RL,randomforest
25368246_5,0.00017562476666666666,RL,randomforest
624095_4,0.0001755539,RL,randomforest
5087963_4,0.00017540636666666667,RL,randomforest
4983048_4,0.00017514453333333332,RL,randomforest
5067875_5,0.0001748552,RL,randomforest
5755383_3,0.00017412506666666667,RL,randomforest
24656495_5,0.00017402663333333335,RL,randomforest
21403960_5,0.00017371743333333332,RL,randomforest
8976848_3,0.00017274956666666667,RL,randomforest
1275060_4,0.0001724487,RL,randomforest
8226393_1,0.00017235046666666664,RL,randomforest
16020469_3,0.00017172966666666666,RL,randomforest
1269248_4,0.00017166793333333336,RL,randomforest
5215693_5,0.0001707971,RL,randomforest
6628640_4,0.0001701689666666667,RL,randomforest
3456554_1,0.00017006853333333333,RL,randomforest
26768814_1,0.00016917793333333332,RL,randomforest
18484511_5,0.00016868473333333332,RL,randomforest
2310418_3,0.00016859476666666667,RL,randomforest
15211966_4,0.00016844233333333333,RL,randomforest
475060_4,0.00016809613333333335,RL,randomforest
9333792_2,0.0001676205,RL,randomforest
830904_3,0.00016722489999999998,RL,randomforest
7510843_5,0.00016677399999999999,RL,randomforest
20502978_5,0.00016673756666666666,RL,randomforest
13886899_2,0.00016637616666666667,RL,randomforest
18569981_5,0.00016540803333333333,RL,randomforest
2847720_1,0.00016530833333333332,RL,randomforest
25028196_5,0.00016514886666666668,RL,randomforest
11505486_1,0.0001641419333333333,RL,randomforest
20644102_5,0.00016305123333333334,RL,randomforest
3692540_1,0.00016228603333333334,RL,randomforest
23154596_5,0.00016219406666666668,RL,randomforest
21267276_5,0.00016200273333333333,RL,randomforest
15884552_3,0.00016192839999999999,RL,randomforest
18057542_3,0.00016147386666666666,RL,randomforest
3712526_1,0.00016142683333333335,RL,randomforest
17284018_2,0.00016141943333333332,RL,randomforest
5894633_1,0.00016067783333333332,RL,randomforest
7491049_5,0.0001606299,RL,randomforest
13836147_2,0.00016043130000000002,RL,randomforest
3016284_5,0.00016038073333333333,RL,randomforest
15811302_4,0.00015984523333333333,RL,randomforest
23779585_5,0.0001598386,RL,randomforest
17791131_3,0.00015980880000000003,RL,randomforest
3779875_1,0.00015972886666666667,RL,randomforest
16092649_4,0.00015972823333333335,RL,randomforest
20974715_5,0.00015940113333333332,RL,randomforest
6671196_4,0.00015917506666666666,RL,randomforest
438804_4,0.00015911953333333335,RL,randomforest
26796601_1,0.00015865823333333334,RL,randomforest
13500337_2,0.00015838636666666667,RL,randomforest
13640626_2,0.000157551,RL,randomforest
5079966_4,0.00015742296666666666,RL,randomforest
22259420_1,0.00015713336666666668,RL,randomforest
20497112_5,0.00015707943333333335,RL,randomforest
18528311_5,0.00015621353333333332,RL,randomforest
5078627_4,0.0001562111,RL,randomforest
25938682_1,0.0001560633666666667,RL,randomforest
10288763_4,0.00015592546666666666,RL,randomforest
13656600_3,0.00015571276666666666,RL,randomforest
17325165_2,0.00015477636666666667,RL,randomforest
18536682_5,0.00015456356666666667,RL,randomforest
3597732_5,0.00015351443333333332,RL,randomforest
22170721_1,0.00015325253333333332,RL,randomforest
8787062_2,0.0001528563,RL,randomforest
14196631_5,0.00015284693333333333,RL,randomforest
6623807_4,0.00015255633333333333,RL,randomforest
19647262_5,0.00015252833333333332,RL,randomforest
24265859_1,0.0001519446,RL,randomforest
13831001_2,0.0001514864,RL,randomforest
8246999_5,0.00015122093333333334,RL,randomforest
3823430_1,0.0001512096333333333,RL,randomforest
16174914_4,0.00015119906666666665,RL,randomforest
12844082_2,0.0001510687,RL,randomforest
14193755_5,0.00015084256666666668,RL,randomforest
1483156_1,0.00015081376666666667,RL,randomforest
12913200_2,0.00015070193333333333,RL,randomforest
6990478_4,0.00015015506666666667,RL,randomforest
12881071_4,0.00015011473333333334,RL,randomforest
13687752_2,0.00014973786666666668,RL,randomforest
9390945_2,0.0001495134,RL,randomforest
8868577_2,0.00014948330000000003,RL,randomforest
13076614_4,0.00014936323333333333,RL,randomforest
29182750_1,0.0001492495,RL,randomforest
1928241_5,0.00014917633333333334,RL,randomforest
12825211_2,0.00014902086666666666,RL,randomforest
4003594_1,0.0001488323,RL,randomforest
18544210_5,0.00014875976666666666,RL,randomforest
19286087_3,0.00014731266666666667,RL,randomforest
18510070_5,0.00014728843333333336,RL,randomforest
5077284_4,0.00014722986666666665,RL,randomforest
9078722_5,0.00014685233333333334,RL,randomforest
8716047_5,0.00014669373333333333,RL,randomforest
29671731_1,0.00014591576666666666,RL,randomforest
5734389_5,0.00014591566666666666,RL,randomforest
19719541_5,0.00014567763333333332,RL,randomforest
8126173_1,0.00014563636666666666,RL,randomforest
5063828_4,0.00014556096666666664,RL,randomforest
497107_4,0.00014549546666666667,RL,randomforest
15233631_4,0.00014513623333333334,RL,randomforest
5641266_1,0.00014486743333333332,RL,randomforest
17432741_2,0.00014470953333333333,RL,randomforest
5169069_1,0.00014451643333333332,RL,randomforest
26933191_5,0.00014410476666666666,RL,randomforest
5420053_1,0.00014364486666666666,RL,randomforest
13662790_2,0.00014351056666666665,RL,randomforest
26938081_5,0.00014348100000000002,RL,randomforest
4031711_1,0.00014289086666666666,RL,randomforest
991685_5,0.00014286636666666666,RL,randomforest
19565063_3,0.00014275680000000002,RL,randomforest
8298837_3,0.00014266366666666668,RL,randomforest
1822968_1,0.00014248133333333334,RL,randomforest
4920097_4,0.0001423604,RL,randomforest
6808276_4,0.00014205343333333333,RL,randomforest
4898085_1,0.00014180520000000002,RL,randomforest
6731213_4,0.0001417282,RL,randomforest
21262597_5,0.00014133593333333334,RL,randomforest
12218714_1,0.00014131533333333333,RL,randomforest
14267987_4,0.00014066066666666667,RL,randomforest
17330257_2,0.00014041753333333333,RL,randomforest
4889397_4,0.00013964313333333334,RL,randomforest
923924_3,0.00013941880000000001,RL,randomforest
26790454_5,0.00013918543333333333,RL,randomforest
5335357_1,0.00013912143333333335,RL,randomforest
228359_4,0.00013887563333333334,RL,randomforest
6968693_4,0.00013866076666666668,RL,randomforest
25003988_5,0.00013847583333333332,RL,randomforest
14385461_2,0.00013833513333333334,RL,randomforest
11721922_2,0.0001383156666666667,RL,randomforest
2477192_5,0.0001381943,RL,randomforest
11504578_1,0.00013812913333333335,RL,randomforest
17498093_5,0.0001380862,RL,randomforest
10839064_2,0.00013794136666666666,RL,randomforest
14920182_4,0.0001375195,RL,randomforest
8176893_1,0.00013697356666666667,RL,randomforest
1776892_3,0.0001368803,RL,randomforest
16166336_4,0.00013677286666666667,RL,randomforest
22904626_5,0.00013645583333333334,RL,randomforest
4055354_1,0.00013639373333333333,RL,randomforest
2749187_1,0.000135881,RL,randomforest
2181975_5,0.00013568463333333333,RL,randomforest
27239506_1,0.0001356479666666667,RL,randomforest
2565259_4,0.00013555516666666667,RL,randomforest
3770490_1,0.0001355464,RL,randomforest
2058966_1,0.00013530616666666668,RL,randomforest
3761324_1,0.00013509416666666668,RL,randomforest
17500211_5,0.0001347645666666667,RL,randomforest
16714060_2,0.00013408523333333333,RL,randomforest
16023082_3,0.00013390896666666668,RL,randomforest
1832833_1,0.0001338004,RL,randomforest
6861903_2,0.00013316573333333335,RL,randomforest
